tool	project	commit	time
RefDiff	structr	15afd616cba5fb3d432d11a6de0d4f7805b202db	663
RefDiff	spring-boot	84937551787072a4befac29fb48436b3187ac4c6	210
RefDiff	intellij-community	af618666043f21b3db7e6a1be2aa225ae0f432b4	237
RefDiff	hazelcast	76d7f5e3fe4eb41b383c1d884bc1217b9fa7192e	883
RefDiff	spring-security	64938ebcfc2fc8cd9ccd6cf31dbcd8cdd0660aca	387
RefDiff	neo4j	a26b61201cd86c9a8773b418d9c84b446e95a601	4530
RefDiff	neo4j	5fa74fbb4a307571e3807c1201b8b05d3d60a99b	720
RefDiff	jline2	80d3ffb5aafa90992385c17e8338c2cc5def3cec	318
RefDiff	docx4j	e29924b33ec0c0298ba4fc3f7a8c218c8e6cfa0c	4923
RefDiff	feign	b2b4085348de32f10903970dded99fdf0376a43c	423
RefDiff	FBReaderJ	42e0649f82779ecd48bff6448924fc7dc2534554	264
RefDiff	Activiti	ca7d0c3b33a0863bed04c77932b9ef6b1317f34e	73
RefDiff	Activiti	a70ca1d9ad2ea07b19c5e1f9540c809d7a12d3fb	200
RefDiff	aws-sdk-java	14593c6379445f260baeb5287f618758da6d9952	1360
RefDiff	BroadleafCommerce	9687048f76519fc89b4151cbe2841bbba61a401d	130
RefDiff	drools	7ffc62aa554f5884064b81ee80078e35e3833006	177
RefDiff	robovm	7837d0baf1aef45340eec699516a8c3a22aeb553	140
RefDiff	springfox	2307ff3a4ca367aaf64088b7b1e1bbf212c9bf3a	259
RefDiff	WordPress-Android	1b21ba4bcea986988d4bbd578e3bb9a20ec69606	167
RefDiff	intellij-community	619a6012da868d0d42d9628460f2264effe9bdba	226
RefDiff	intellij-community	10f769a60c7c7b73982e978959d381df487bbe2d	285
RefDiff	intellij-community	7c59f2a4f9b03a9e48ca15554291a03477aa19c1	241
RefDiff	intellij-community	a9379ee529ed87e28c0736c3c6657dcd6a0680e4	252
RefDiff	intellij-community	9f7de200c9aef900596b09327a52d33241a68d9c	663
RefDiff	intellij-community	106d1d51754f454fa673976665e41f463316e084	625
RefDiff	spring-security	fcc9a34356817d93c24b5ccf3107ec234a28b136	159
RefDiff	spring-security	08b1b56e2cd5ad72126f4bbeb15a47d9b104dfff	141
RefDiff	presto	cb2deceea993128c22710b0f64f1b755c9d176f7	276
RefDiff	docx4j	1ba361438ab4d7f6a0305428ba40ba62e2e6ff3c	222
RefDiff	jeromq	02d3fa171d02c9d82c7bdcaeb739f47d0c0006a0	141
RefDiff	jitwatch	3b1f4e56fea289860b31ef83ccfe96a3a003cc8b	313
RefDiff	antlr4	b395127e733b33c27f344695ebf155ecf5edeeab	498
RefDiff	buck	52cfd39ecba349c4d8e2c46eac76ed4d75b7ebae	288
RefDiff	buck	8184a32a019b2ed956e8f24c18cb49a266af47bf	623
RefDiff	rest.li	ec5ea36faa3dd74585bb339beabdba6149ed63be	1440
RefDiff	infinispan	8f446b6ddf540e1b1fefca34dd10f45ba7256095	7050
RefDiff	hive	999e0e3616525d77cf46c5865f9981b5a6b5609a	357
RefDiff	intellij-community	6ad1dcbfef36821a71cbffa301c58d1c3ffe8d62	229
RefDiff	intellij-community	e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe	118
RefDiff	presto	8b1f5ce432bd6f579c646705d79ff0c4690495ae	238
RefDiff	jmonkeyengine	5989711f7315abe4c3da0f1516a3eb3a81da6716	351
RefDiff	processing	d403a0b2322a74dde824094d67b7997c1c371883	237
RefDiff	deeplearning4j	c50064efb325b0c94cc62788b4c8935b7c39ac40	161
RefDiff	hive	240097b78b70172e1cf9bc37876a566ddfb9e115	159
RefDiff	voltdb	7527cfc746dc20ddb78002c7b3a65d55026a334e	500
RefDiff	java-driver	14abb6919a99a0d6d500198dd2e30c83b1bb6709	123
RefDiff	intellij-community	97811cf971f7ccf6a5fc5e90a491db2f58d49da1	166
RefDiff	hazelcast	30c4ae09745d6062077925a54f27205b7401d8df	2675
RefDiff	docx4j	59b8e89e61432d1d8f25cb003b62b3ac004d1b6f	220
RefDiff	android-async-http	af7e9e4bcd90504d6a665dbb21635eb1733fe025	178
RefDiff	cgeo	c142b8ca3e9f9467931987ee16805cf53e6bc5d2	347
RefDiff	jersey	d57b1401f874f96a53f1ec1c0f8a6089ae66a4ce	1616
RefDiff	BuildCraft	a5cdd8c4b10a738cb44819d7cc2fee5f5965d4a0	384
RefDiff	cassandra	4fcd7d4d366d001cf5f1f7d926c608c902e3f0af	91
RefDiff	netty	9f422ed0f44516bea8116ed7730203e4eb316252	856
RefDiff	camel	ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9	252
RefDiff	OpenTripPlanner	334dbc7cf3432e7c17b0ed98801e61b0b591b408	114
RefDiff	liferay-plugins	d99695841fa675ea9150602b1132f037093e867d	81
RefDiff	graylog2-server	2d98ae165ea43e9a1ac6a905d6094f077abb2e55	141
RefDiff	intellij-community	1b70adbfd49e00194c4c1170ef65e8114d7a2e46	322
RefDiff	presto	484b7cb0d20ec8f7c3b0d9eaf9e3f93468cec88c	345
RefDiff	neo4j	dc199688d69416da58b370ca2aa728e935fc8e0d	474
RefDiff	greenDAO	d6d9dd4365387816fda6987a4ad9b679c27e72a3	78
RefDiff	jline2	1eb3b624b288a4b1a054420d3efb05b8f1d28517	317
RefDiff	jedis	d4b4aecbc69bbd04ba87c4e32a52cff3d129906a	80
RefDiff	helios	3ffd70929c08be5cf14f156189e8050969caa87e	192
RefDiff	Conversations	e6cb12dfe414497b4317820497985c110cb81864	111
RefDiff	ansj_seg	913704e835169255530c7408cad11ce9a714d4ec	278
RefDiff	intellij-erlang	3855f0ca82795f7481b34342c7d9e5644a1d42c3	163
RefDiff	Terasology	543a9808a85619dbe5acc2373cb4fe5344442de7	703
RefDiff	camel	14a7dd79148f9306dcd2f748b56fd6550e9406ab	438
RefDiff	intellij-community	7dd55014f9840ce03867bb175cf37a4c151dc806	133
RefDiff	intellij-community	9fbf6b852bd9766060307aff960fb597d55e24d3	87
RefDiff	intellij-community	33b0ac3a029845f9c20f7f5967c03b31b24f3b4b	396
RefDiff	intellij-community	6ff3fe00d7ffe04dbe0904b8bad98285b6988d6d	847
RefDiff	intellij-plugins	0df7cb00757fe0d4fac8d8b0d5fc46af95feb238	203
RefDiff	querydsl	e1aa31cff985e2a0c2babf4da96dc0a538d5e514	379
RefDiff	MPAndroidChart	3514aaedf9624222c985cb3abb12df2d9b514b12	1351
RefDiff	neo4j	4beba7bbdf927486a5cbf298a0fb2be50905a590	1541
RefDiff	RoboBinding	b6565814805dfb2d989be25c11d4fb4cf8fb1d84	189
RefDiff	metrics	4c6ab3d77cc67c7a91155d884077520dcf1509c6	154
RefDiff	buck	db024f5ec3e9611ddf8103bdc4c3817c704f7b27	140
RefDiff	buck	a1525ac9a0bb8f727167a8be94c81a3415128ef4	85
RefDiff	helios	687bda5a3ea1b5daae2764653843d318c77f4590	237
RefDiff	rest.li	f61db44ca4a862f1a84450643d92f85449016cfa	399
RefDiff	guava	31fc19200207ccadc45328037d8a2a62b617c029	463
RefDiff	jersey	ee5aa50af6b4586fbe92cab718abfae8113a81aa	366
RefDiff	cassandra	5790b4a44ba85e7e8ece64613d9e6a1b737a6cde	971
RefDiff	cassandra	2b0a8f6bdac621badabcb9921c077260f2470c26	139
RefDiff	cassandra	b70f7ea0ce27b5defa0a7773d448732364e7aee0	735
RefDiff	gradle	681dc6346ce3cf5be5c5985faad120a18949cee0	103
RefDiff	pipeline-plugin	d0e374ce8ecb687b4dc046d1edea9e52da17706f	162
RefDiff	robovm	1ef86e69d5a108c2b4d836b0634ebdea912cfe00	330
RefDiff	spring-data-neo4j	ef2a0d63393484975854fc08ad0fd3abc7dd76b0	255
RefDiff	atmosphere	69c229b7611ff8c6a20ff2d4da917a68c1cde64a	136
RefDiff	hive	92e98858e742bbb669ccbf790a71a618c581df21	375
RefDiff	hive	c53c6f45988db869d56abe3b1d831ff775f4fa73	9434
RefDiff	intellij-community	6905d569a1e39d0d7b1ec5ceee4f0bbe60b85947	146
RefDiff	presto	11048642b1e6b0e35efefab9e4e693b09c8753f5	6368
RefDiff	neo4j	021d17c8234904dcb1d54596662352395927fe7b	1801
RefDiff	neo4j	4712de476aabe69cd762233c9641dd3cf9f8361b	188
RefDiff	checkstyle	2f7481ee4e20ae785298c31ec2f979752dd7eb03	210
RefDiff	cassandra	573a1d115b86abbe3fb53ff930464d7d8fd95600	253
RefDiff	jadx	2d8d4164830631d3125575f055b417c5addaa22f	414
RefDiff	voltdb	c1359c843bd03a694f846c8140e24ed646bbb913	79
RefDiff	openhab1-addons	f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55	91
RefDiff	hazelcast	f1e26fa73074a89680a2e1756d85eb80ad87c3bf	398
RefDiff	neo4j	03ece4f24163204d8a3948eb53576f1feaa86a61	1129
RefDiff	jOOQ	227254cf769f3e821ed1b2ef2d88c4ec6b20adea	716
RefDiff	giraph	03ade425dd5a65d3a713d5e7d85aa7605956fbd2	1347
RefDiff	selendroid	e4a309c160285708f917ea23238573da3b677f7f	142
RefDiff	closure-compiler	545a7d027b4c55c116dc52d9cd8121fbb09777f0	2676
RefDiff	hive	4ccc0c37aabbd90ecaa36fcc491e2270e7e9bea6	78
RefDiff	hazelcast	e84e96ff5c2bdc48cea7f75fd794506159c4e1f7	423
RefDiff	hazelcast	204bf49cba03fe5d581a35ff82dd22587a681f46	1031
RefDiff	wildfly	d7675fb0b19d3d22978e79954f441eeefd74a3b2	110
RefDiff	Osmand	e95aa8ab32a0334b9c941799060fd601297d05e4	250
RefDiff	druid	87f3f8144b7a6cb57b6e21cd3753d09ecde0d88f	376
RefDiff	buck	ecd0ad5ab99b8d14f28881cf4f49ec01f2221776	125
RefDiff	buck	6ed4cf9e83fe24fc6ab6fc9ebede016c777c9725	222
RefDiff	bitcoinj	7744a00629514b9539acac05596d64af878fe747	1184
RefDiff	bitcoinj	12602650ce99f34cb530fc24266c23e39733b0bb	2184
RefDiff	spring-roo	0bb4cca1105fc6eb86e7c4b75bfff3dbbd55f0c8	203
RefDiff	vert.x	0ef66582ffaba9a8df1cad846880df2074d34505	1505
RefDiff	hibernate-orm	0b6ea757e34a63b1421b77ed5fbb61398377aab1	158
RefDiff	hydra	7fea4c9d5ee97d4a61ad985cadc9c5c0ab2db780	792
RefDiff	jetty.project	837d1a74bb7d694220644a2539c4440ce55462cf	247
RefDiff	wildfly	4aa2e8746b5492bbc1cf2b36af956cf3b01e40f5	4536
RefDiff	j2objc	d05d92de40542e85f9f26712d976e710be82914e	374
RefDiff	clojure	309c03055b06525c275b278542c881019424760e	1162
RefDiff	restlet-framework-java	7ffe37983e2f09637b0c84d526a2f824de652de4	154
RefDiff	cassandra	3bdcaa336a6e6a9727c333b433bb9f5d3afc0fb1	3429
RefDiff	RxJava	8ad226067434cd39ce493b336bd0659778625959	208
RefDiff	netty	9d347ffb91f34933edb7b1124f6b70c3fc52e220	160
RefDiff	cascading	f9d3171f5020da5c359cdda28ef05172e858c464	288
RefDiff	voltdb	deb8e5ca64fcf633edbd89523af472da813b6772	130
RefDiff	MPS	ce4b0e22659c16ae83d421f9621fd3e922750764	192
RefDiff	netty	d31fa31cdcc5ea2fa96116e3b1265baa180df58a	2167
RefDiff	geoserver	07c26a3a1dd6fcc2494c2d755ee5a2753e0df87c	107
RefDiff	voltdb	e2de877a29217a50afbd142454a330e423d86045	369
RefDiff	intellij-community	2b76aa336d696bbbbb205e6b6998e07ae5eb4261	256
RefDiff	voltdb	d47e58f9bbce9a816378e8a7930c1de67a864c29	102
RefDiff	intellij-plugins	83b3092c1ee11b70489732f9e69b8e01c2a966f0	231
RefDiff	buck	6c93f15f502f39dff99ecb01b56dcad7dddb0f0d	115
RefDiff	jOOQ	58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357	296
RefDiff	davdroid	5b7947034a656c463ca477e198f7728cccc9e4c1	347
RefDiff	HikariCP	e19c6874431dc2c3046436c2ac249a0ab2ef3457	106
RefDiff	byte-buddy	fd000ca2e78fce2f8aa11e6a81e4f23c2f1348e6	89
RefDiff	drill	f8197cfe1bc3671aa6878ef9d1869b2fe8e57331	716
RefDiff	Terasology	dbd2d5048ae5e30fec98ddd969b6c1e91183fb65	126
RefDiff	spring-integration	4cca684f368d3ff719c62d3fa4cac3cdb7828bff	176
RefDiff	jbpm	3815f293ba9338f423315d93a373608c95002b15	1550
RefDiff	gwt	892d1760c8e4c76c369cd5ec1eaed215d3a22c8a	219
RefDiff	hive	0fa45e4a562fc2586b1ef06a88e9c186a0835316	156
RefDiff	mortar	72dda3404820a82d53f1a16bb2ed9ad95f745d3c	229
RefDiff	metrics	2331fe19ea88a22de32f15375de8118226eaa1e6	196
RefDiff	spring-hateoas	8bdc57ba8975d851fe91edc908761aacea624766	84
RefDiff	rest.li	54fa890a6af4ccf564fb481d3e1b6ad4d084de9e	1031
RefDiff	jersey	d94ca2b27c9e8a5fa9fe19483d58d2f2ef024606	366
RefDiff	Terasology	8f63cc5c8edb8e740026447bc4827f8e8e6c34b1	95
RefDiff	cassandra	1a2c1bcdc7267abec9b19d77726aedbb045d79a8	87
RefDiff	cassandra	e37d577b6cfc2d3e11252cef87ab9ebba72e1d52	448
RefDiff	gradle	3a7ccf5a252077332b9505acb22f190745f726f7	142
RefDiff	pig	92dce401344a28ff966ad4cf3dd969a676852315	220
RefDiff	infinispan	043030723632627b0908dca6b24dae91d3dfd938	450
RefDiff	intellij-community	d12e1c16d1c73142334e689eb01f20abaeba84b0	451
RefDiff	intellij-community	6b90205e9f7bbd1570f600d3812fd3efa1a0597e	152
RefDiff	HdrHistogram	0e65ac4da70c6ca5c67bb8418e67db914218042f	85
RefDiff	android-iconify	b08f28a10d050beaba6250e9e9c46efe13d9caaa	474
RefDiff	android-iconify	eb500cca282e39d01a9882e1d0a83186da6d1a26	144
RefDiff	processing	f36b736cf1206dd1af794d6fb4cee967a3553b1f	328
RefDiff	PocketHub	c97659888126e43e95f0d52d22188bfe194a8439	6093
RefDiff	hibernate-orm	7ccbd4693288dbdbc2e6844aa0877640d63fbd04	325
RefDiff	gradle	c41466b6fd11ef4edc40cb9fd42dc13cf4f6fde1	200
RefDiff	hydra	664923815b5aeeba2025bfe1dc5a0cd1a02a80e2	468
RefDiff	android_frameworks_base	153611deab149accd8aeaf03fd102c0b069bd322	219
RefDiff	intellij-community	61215911ef28ca783c5106d7c01e74cf3000a866	125
RefDiff	intellij-community	98ecc4cfd927f388645f6a6bc492c80868b1a11d	141
RefDiff	wildfly	bf35b533f067b51d4c373c5e5124d88525db99f3	264
RefDiff	genie	b77de40c0f3dd43a16f2491558594a61682271fc	371
RefDiff	rest-assured	7cac88b9a28efc05bdc60e585e3291862ffc9da1	124
RefDiff	gradle	44aab6242f8c93059612c953af950eb1870e0774	422
RefDiff	geoserver	e78cda0fcf23de3973b659bc54f58a4e9b1f3bd3	724
RefDiff	android_frameworks_base	f1b8ae1c44e6ba46118c2f66eae1725259acdccc	246
RefDiff	voltdb	cfc54e8afa7ee7d5376525a84559e90b21487ccf	183
RefDiff	neo4j	e0072aac53b3b88de787e7ca653c7e17f9499018	904
RefDiff	jedis	6c3dde45e8cbd0c1fa73072fad7610275afc6240	2176
RefDiff	buck	89973a5e4f188040c5fcf87fb5a3e9167329d175	555
RefDiff	buck	8d14e557e01cc607dd2db66c29d106ef01aa81f7	302
RefDiff	helios	cc02c00b8a92ef34d1a8bcdf44a45fb01a8dea6c	745
RefDiff	intellij-erlang	e3b84c8753a21b1b15cfc9aa90b5e0c56d290f41	825
RefDiff	MPS	61b5decd4a4e5e6bbdea99eb76f136ca10915b73	89
RefDiff	spring-framework	fffdd1e9e9dc887c3e8973147904d47d9fffbb47	229
RefDiff	liferay-plugins	720b0d2064ecc4403809e794075e9fe8cfa857f1	238
RefDiff	hive	8398fbf3dd0937a0a4a3d540977a95f97425f566	698
RMiner	realm-java	6cf596df183b3c3a38ed5dd9bb3b0100c6548ebb	1484
RMiner	rstudio	cb49e436b9d7ee55f2531ebc2ef1863f5c9ba9fe	15
RMiner	intellij-community	7ed3f273ab0caf0337c22f0b721d51829bb0c877	62
RMiner	intellij-community	7a4dab88185553bd09e827839fdf52e870ef7088	625
RMiner	intellij-community	7655200f58293e5a30bf8b3cbb29ebadae374564	562
RMiner	sonarqube	4a2247c24efee48de53ca07302b6810ab7205621	110
RMiner	sonarqube	abbf32571232db81a5343db17a933a9ce6923b44	234
RMiner	crash	2801269c7e47bd6e243612654a74cee809d20959	0
RMiner	eclipse-themes	72f61ec9b85a740fd09d10ad711e275d2ec2e564	16
RMiner	jodd	722ef9156896248ef3fbe83adde0f6ff8f46856a	78
RMiner	guacamole-client	ebb483320d971ff4d9e947309668f5da1fcd3d23	15
RMiner	byte-buddy	372f4ae6cebcd664e3b43cade356d1df233f6467	7822
RMiner	commafeed	18a7bd1fd1a83b3b8d1b245e32f78c0b4443b7a7	47
RMiner	fabric8	8127b21a220ca677c4e59961d019e7753da7ea6e	203
RMiner	quasar	c22d40fab8dfe4c5cad9ba582caf0855ff64b324	203
RMiner	moco	55ffa2f3353c5dc77fe6b790e5e045b76a07a772	109
RMiner	gradle	04bcfe98dbe7b05e508559930c21379ece845732	1000
RMiner	MPS	2bcd05a827ead109a56cb1f79a83dcd332f42888	1390
RMiner	Android-IMSI-Catcher-Detector	e235f884f2e0bc258da77b9c80492ad33386fa86	160
RMiner	intellij-community	138911ce88b05039242b8d1b2bb5b7a59008f5ee	328
RMiner	intellij-community	04397f41107bd6de41b31d45a4e8e2ed65628bbe	62
RMiner	intellij-community	cc0eaf7faa408a04b68e2b5820f3ebcc75420b5b	531
RMiner	sonarqube	c55a8c3761e9aae9f375d312c14b1bbb9ee9c0fa	184
RMiner	guacamole-client	ce1f3d07976de31aed8f8189ec5e1a6453f4b580	73
RMiner	BroadleafCommerce	4ef35268bb96bb78b2dc698fa68e7ce763cde32e	440
RMiner	java-driver	1edac0e92080e7c5e971b2d56c8753bf44ea8a6c	219
RMiner	quasar	56d4b999e8be70be237049708f019c278c356e71	703
RMiner	hibernate-orm	2b89553db5081fe4e55b7b34d636d0ea2acf71c5	94
RMiner	cassandra	446e2537895c15b404a74107069a12f3fc404b15	30798
RMiner	liferay-portal	59fd9e696cec5f2ed44c27422bbc426b11647321	172
RMiner	Singularity	45ada13b852af85e1ae0491267a0239d9bdf6f3f	110
RMiner	android_frameworks_base	96a2c3410f3c71d3ab20857036422f1d64c3a6d3	296
RMiner	intellij-community	219d6ddfd1db62c11efb57e0216436874e087834	375
RMiner	intellij-community	484038e916dc40bf87eca10c77889d79eca96c4d	141
RMiner	sonarqube	091ec857d24bfe139d2a5ce143ffc9b32b21cd7c	516
RMiner	sonarqube	7668c875dfa7240b1ec08eb60b42107bae1b4cd3	202
RMiner	elasticsearch	c928852d4ab7d8c744063979208709ed4429b8e9	744
RMiner	elasticsearch	f77804dad35c13d9ff96456e85737883cf7ddd99	14347
RMiner	elasticsearch	ff9041dc486adf0a8dec41f80bbfbdd49f97016a	1548
RMiner	atomix	19a49f8f36b2f6d82534dc13504d672e41a3a8d1	2680
RMiner	byte-buddy	f1dfb66a368760e77094ac1e3860b332cf0e4eb5	40
RMiner	jackson-databind	44dea1f292933192ea5287d9b3e14a7daaef3c0f	282
RMiner	alluxio	6d10621465c0e6ae81ad8d240d70a55c72caeea6	171
RMiner	alluxio	0ba343846f21649e29ffc600f30a7f3e463fb24c	61
RMiner	orientdb	b40adc25008b6f608ee3eb3422c8884fff987337	660
RMiner	voltdb	e9efc045fbc6fa893c66a03b72b7eedb388cf96c	172
RMiner	voltdb	669e0722324965e3c99f29685517ac24d4ff2848	1331
RMiner	java-driver	d5134b15fe6545ec8ab5c2256006cd6fe19eac92	568
RMiner	java-driver	3a0603f8f778be3219a5a0f3a7845cda65f1e172	33
RMiner	intellij-community	3972b9b3d4e03bdb5e62dfa663e3e0a1871e3c9f	293
RMiner	intellij-community	d71154ed21e2d5c65bb0ddb000bcb04ca5735048	200
RMiner	intellij-community	a97341973c3b683d62d1422e5404ed5c7ccf45f8	104
RMiner	sonarqube	06fa57185cba7304c69a7d6c792a15f2632e3e02	368
RMiner	undertow	d5b2bb8cd1393f1c5a5bb623e3d8906cd57e53c4	74506
RMiner	spring-data-rest	b7cba6a700d8c5e456cdeffe9c5bf54563eab7d3	451
RMiner	checkstyle	5a9b7249e3d092a78ac8e7d48aeeb62bf1c44e20	47
RMiner	vert.x	718782014519034b28f6d3182fd9d340b7b31a74	688
RMiner	drools	1bf2875e9d73e2d1cd3b58200d5300485f890ff5	10722
RMiner	spring-boot	1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2	109
RMiner	spring-boot	20d39f7af2165c67d5221f556f58820c992d2cc6	47
RMiner	android_frameworks_base	658a918eebcbdeb4f920c2947ca8d0e79ad86d89	435
RMiner	orientdb	1089957b645bde069d3864563bbf1f7c7da8045c	136
RMiner	intellij-community	5f18bed8da4dda4fa516907ecbbe28f712e944f7	437
RMiner	JGroups	f1533756133dec84ce8218202585ac85904da7c9	63
RMiner	sshj	7c26ac669a4e17ca1d2319a5049a56424fd33104	31
RMiner	nutz	6599c748ef35d38085703cf3bd41b9b5b6af5f32	62
RMiner	buck	1c7c03dd9e6d5810ad22d37ecae59722c219ac35	1000
RMiner	processing	d7f781da42e54824c17875a6036d3448672637f5	313
RMiner	rest.li	bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de	313
RMiner	fabric8	9e61a71540da58c3208fd2c7737f793c3f81e5ae	125
RMiner	gnucash-android	bba4af3f52064b5a2de2c9a57f9d34ba67dcdd8c	1421
RMiner	vert.x	32a8c9086040fd6d6fa11a214570ee4f75a4301f	264
RMiner	eureka	1cacbe2ad700275bc575234ff2b32ee0d6493817	188
RMiner	eureka	f6212a7e474f812f31ddbce6d4f7a7a0d498b751	109
RMiner	closure-compiler	ba5e6d44526a2491a7004423ca2ad780c6992c46	765
RMiner	crate	72b5348307d86b1a118e546c24d97f1ac1895bdb	19889
RMiner	WordPress-Android	2252ed3754bff8c39db48d172ac76ac5a4e15359	110
RMiner	infinispan	e3b0d87b3ca0fd27cec39937cb3dc3a05b0cfc4e	465
RMiner	geoserver	182f4d1174036417aad9d6db908ceaf64234fd5f	875
RMiner	spring-boot	cb98ee25ff52bf97faebe3f45cdef0ced9b4416e	154
RMiner	spring-boot	b47634176fa48ad925f79886c6aaca225cb9af64	79
RMiner	voltdb	c9b2006381301c99b66c50c4b31f329caac06137	125
RMiner	graphhopper	7f80425b6a0af9bdfef12c8a873676e39e0a04a6	43773
RMiner	sonarqube	5ff305abb3068e420d8e54a796591d75acc8b8be	178
RMiner	YCSB	0b024834549c53512ef18bce89f60ef9225d4819	219
RMiner	mbassador	40e41d11d7847d660bba6691859b0506514bd0ac	437
RMiner	buck	f26d234e8d3458f34454583c22e3bd5f4b2a5da8	47
RMiner	buck	0f8a0af934f09deef1b58e961ffe789c7299bcc1	2640
RMiner	Aeron	35893c115ba23bd62a7036a33390420f074ce660	235
RMiner	goclipse	851ab757698304e9d8d4ae24ab75be619ddae31a	328
RMiner	jackson-databind	da29a040ebae664274b28117b157044af0f525fa	641
RMiner	restlet-framework-java	e4de9513d0a06d381b4521211cf688b77379c39d	281
RMiner	BuildCraft	6abc40ed4850d74ee6c155f5a28f8b34881a0284	188
RMiner	glide	0d4b27952751de0caab01774048c3e0ec74824ce	125
RMiner	eureka	457a7f637ddb226acf477cae0b04c8ff16ec9a50	1008
RMiner	cassandra	ec52e77ecde749e7c5a483b26cbd8041f2a5a33c	389
RMiner	closure-compiler	ea96643364e91125f560e9508a5cbcdb776bde64	5804
RMiner	robovm	bf5ee44b3b576e01ab09cae9f50300417b01dc07	3659
RMiner	netty	303cb535239a6f07cbe24a033ef965e2f55758eb	125
RMiner	crate	c7b6a7aa878aabd6400d2df0490e1eb2b810c8f9	1641
RMiner	killbill	66901e86e8bea2b999ed9f33e013fa5ed21507c7	197
RMiner	jetty.project	1f3be625e62f44d929c01f6574678eea05754474	1078
RMiner	graylog2-server	2ef067fc70055fc4d55c75937303414ddcf07e0e	1000
RMiner	android_frameworks_base	15fd4f9caea01e53725086e290d3b35ec4bd4cd9	125
RMiner	rstudio	9a581e07cb6381d70f3fd9bb2055e810e2a682a9	1439
RMiner	open-keychain	c11fef6e7c80681ce69e5fdc7f4796b0b7a18e2b	609
RMiner	open-keychain	49d544d558e9c7f1106b5923204b1fbec2696cf7	562
RMiner	hazelcast	e66e49cd4a9dd8027204f712f780170a5c129f5b	219
RMiner	sonarqube	021bf45623b748e70f20d956e86d595191241786	8487
RMiner	jfinal	881baed894540031bd55e402933bcad28b74ca88	40750
RMiner	sms-backup-plus	c265bde2ace252bc1e1c65c6af93520e5994edd2	182
RMiner	async-http-client	f01d8610b9ceebc1de59d42f569b8af3efbe0a0f	96
RMiner	okhttp	c753d2e41ba667f9b5a31451a16ecbaecdc65d80	2533
RMiner	spring-integration	247232bdde24b81814a82100743f77d881aaf06b	441
RMiner	grails-core	480537e0f8aaf50a7648bf445b33230aa32a9b44	401
RMiner	pig	7a1659c12d76b510809dea1dea1f5100bcf4cd60	94
RMiner	WordPress-Android	ab298886b59f4ad0235cd6d5764854189eb59eb6	267
RMiner	WordPress-Android	f8d5cf01f123a1d0a65857aa2db0571fe9cd1911	68
RMiner	infinispan	ce4f6292d6350a2c6b82d995352fdf6d07042c9c	12469
RMiner	sonarqube	0eaa5217883cfeca688aad1d462192c194741827	187
RMiner	neo4j	b83e6a535cbca21d5ea764b0c49bfca8a9ff9db4	1167
RMiner	blueflood	c76e6e1f27a6697b3b88ad4ed710441b801afb3b	311
RMiner	antlr4	a9ca2efae56815dc464189b055ffe9da23766f7f	194
RMiner	k-9	23c49d834d3859fc76a604da32d1789d2e863303	5067
RMiner	processing	8707194f003444a9fb8e00bffa2893ef0c2492c6	58
RMiner	baasbox	d949fe9079a82ee31aa91244aa67baaf56b7e28f	171
RMiner	fabric8	07807aed847e1d0589c094461544e54a2677cbf5	295
RMiner	eureka	5103ace802b2819438318dd53b5b07512aae0d25	1209
RMiner	closure-compiler	5a853a60f93e09c446d458673bc7a2f6bb26742c	1598
RMiner	alluxio	ed966510ccf8441115614e2258aea61df0ea55f5	157
RMiner	camel	5e08a9e8e93a2f117b5fbec9c6d54500d8e99a4d	121
RMiner	spring-framework	ece12f9d370108549fffac105e4bcb7faeaaf124	477
RMiner	eucalyptus	5a38d0bca0e48853c3f7c00a0f098bada64797df	2649
RMiner	jetty.project	13b63c194b010201c439932ece2f1bc628ebf287	260
RMiner	WordPress-Android	4bfe164cc8b4556b98df18098b162e0a84038b32	241
RMiner	infinispan	03573a655bcbb77f7a76d8e22d851cc22796b4f8	166
RMiner	rstudio	4983f83d1bedb7b737fc56d409c1c06b04e34e4e	433
RMiner	voltdb	a896b8bf8f7067e41291eb7771deed76b3621fa0	204
RMiner	tomcat	40f00732b9652350ac11830367fd32db67987fc7	148
RMiner	liferay-plugins	7c7ecf4cffda166938efd0ae34830e2979c25c73	120
RMiner	android_frameworks_base	5d1a70a4d32ac4c96a32535c68c69b20288d8968	4456
RMiner	open-keychain	de50b3becb31c367f867382ff9cd898ba1628350	569
RMiner	querydsl	09b9d989658ef5bf9333c081c92b57a7611ad207	380
RMiner	Osmand	c45b9e6615181b7d8f4d7b5b1cc141169081c02c	204
RMiner	java-algorithms-implementation	f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29	1562
RMiner	java-algorithms-implementation	4ffcb5a65e6d24c58ef75a5cd7692e875619548d	1499
RMiner	Lealone	7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd	109
RMiner	TinkersConstruct	71820e573134be3fad3935035249cd77c4412f4e	110
